ComID,GeogName,DataGroup1,DataGroup1_Order,DataGroup2,1996 - .,1996 - %,2001 - .,2001 - %,2006 - .,2006 - %,Percent Change 1996 - 2006
COM717,Blomidon,"$10,000 - $19,999",3,Two or More Person Households,,,,,43,6.7,
COM717,Blomidon,"$10,000 - $19,999",3,All Households,,,,,89,11.1,
COM717,Blomidon,"$10,000 - $19,999",3,One Person Households,,,,,51,30.4,
COM718,Canning,"$10,000 - $19,999",3,Two or More Person Households,,,,,76,8.9,
COM718,Canning,"$10,000 - $19,999",3,One Person Households,,,,,103,47.9,
COM718,Canning,"$10,000 - $19,999",3,All Households,,,,,189,17.8,
COM719,Port Williams,"$10,000 - $19,999",3,All Households,,,,,54,8,
COM719,Port Williams,"$10,000 - $19,999",3,One Person Households,,,,,35,20.7,
COM719,Port Williams,"$10,000 - $19,999",3,Two or More Person Households,,,,,5,1,
COM720,New Minas,"$10,000 - $19,999",3,One Person Households,,,,,282,40.3,
COM720,New Minas,"$10,000 - $19,999",3,Two or More Person Households,,,,,105,6.7,
COM720,New Minas,"$10,000 - $19,999",3,All Households,,,,,383,17,
COM721,Gaspereau,"$10,000 - $19,999",3,One Person Households,,,,,44,32.1,
COM721,Gaspereau,"$10,000 - $19,999",3,Two or More Person Households,,,,,53,10.1,
COM721,Gaspereau,"$10,000 - $19,999",3,All Households,,,,,89,13.3,
COM722,Wolfville,"$10,000 - $19,999",3,All Households,,,,,264,13.8,
COM722,Wolfville,"$10,000 - $19,999",3,One Person Households,,,,,176,26.8,
COM722,Wolfville,"$10,000 - $19,999",3,Two or More Person Households,,,,,86,6.9,
COM723,Grand Pre,"$10,000 - $19,999",3,All Households,,,,,46,11.1,
COM723,Grand Pre,"$10,000 - $19,999",3,One Person Households,,,,,12,15.2,
COM723,Grand Pre,"$10,000 - $19,999",3,Two or More Person Households,,,,,29,8.7,
COM724,Hantsport,"$10,000 - $19,999",3,All Households,,,,,162,12.7,
COM724,Hantsport,"$10,000 - $19,999",3,One Person Households,,,,,111,36.8,
COM724,Hantsport,"$10,000 - $19,999",3,Two or More Person Households,,,,,44,4.5,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$10,000 - $19,999",3,All Households,,,,,0,0,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM801,Falmouth,"$10,000 - $19,999",3,All Households,,,,,86,9.1,
COM801,Falmouth,"$10,000 - $19,999",3,One Person Households,,,,,48,33.1,
COM801,Falmouth,"$10,000 - $19,999",3,Two or More Person Households,,,,,29,3.6,
COM802,Windsor Forks,"$10,000 - $19,999",3,All Households,,,,,35,8.4,
COM802,Windsor Forks,"$10,000 - $19,999",3,One Person Households,,,,,19,27.5,
COM802,Windsor Forks,"$10,000 - $19,999",3,Two or More Person Households,,,,,10,2.8,
COM803,Smiths Corner,"$10,000 - $19,999",3,One Person Households,,,,,11,17.2,
COM803,Smiths Corner,"$10,000 - $19,999",3,Two or More Person Households,,,,,13,3.9,
COM803,Smiths Corner,"$10,000 - $19,999",3,All Households,,,,,30,7.7,
COM804,Newport Corner,"$10,000 - $19,999",3,One Person Households,,,,,33,24.6,
COM804,Newport Corner,"$10,000 - $19,999",3,Two or More Person Households,,,,,30,5.2,
COM804,Newport Corner,"$10,000 - $19,999",3,All Households,,,,,73,10.4,
COM805,Three Mile Plains,"$10,000 - $19,999",3,Two or More Person Households,,,,,52,7.1,
COM805,Three Mile Plains,"$10,000 - $19,999",3,All Households,,,,,116,12.5,
COM805,Three Mile Plains,"$10,000 - $19,999",3,One Person Households,,,,,68,37,
DHA9,Capital Health,"$10,000 - $19,999",3,All Households,20854,14.9,18432,12.1,16018,9.8,-23.2
COM806,Windsor,"$10,000 - $19,999",3,Two or More Person Households,,,,,121,9.9,
COM806,Windsor,"$10,000 - $19,999",3,All Households,,,,,335,18.4,
COM806,Windsor,"$10,000 - $19,999",3,One Person Households,,,,,228,37.6,
COM807,Brooklyn,"$10,000 - $19,999",3,All Households,,,,,77,8.8,
COM807,Brooklyn,"$10,000 - $19,999",3,One Person Households,,,,,32,21.9,
COM807,Brooklyn,"$10,000 - $19,999",3,Two or More Person Households,,,,,42,5.7,
COM808,Summerville,"$10,000 - $19,999",3,Two or More Person Households,,,,,24,8,
COM808,Summerville,"$10,000 - $19,999",3,All Households,,,,,62,16.6,
COM808,Summerville,"$10,000 - $19,999",3,One Person Households,,,,,37,47.4,
COM809,Kempt Shore,"$10,000 - $19,999",3,Two or More Person Households,,,,,9,2.9,
COM809,Kempt Shore,"$10,000 - $19,999",3,One Person Households,,,,,48,45.7,
COM809,Kempt Shore,"$10,000 - $19,999",3,All Households,,,,,57,13.9,
COM810,Noel,"$10,000 - $19,999",3,All Households,,,,,101,19.9,
COM810,Noel,"$10,000 - $19,999",3,One Person Households,,,,,79,60.8,
COM810,Noel,"$10,000 - $19,999",3,Two or More Person Households,,,,,26,7.1,
COM811,Kennetcook,"$10,000 - $19,999",3,All Households,,,,,96,17.3,
COM811,Kennetcook,"$10,000 - $19,999",3,One Person Households,,,,,79,62.2,
COM811,Kennetcook,"$10,000 - $19,999",3,Two or More Person Households,,,,,16,3.8,
COM812,Upper Rawdon,"$10,000 - $19,999",3,All Households,,,,,113,15.5,
COM812,Upper Rawdon,"$10,000 - $19,999",3,One Person Households,,,,,79,54.5,
COM812,Upper Rawdon,"$10,000 - $19,999",3,Two or More Person Households,,,,,30,5.1,
COM813,Mount Uniacke,"$10,000 - $19,999",3,Two or More Person Households,,,,,30,2.8,
COM813,Mount Uniacke,"$10,000 - $19,999",3,All Households,,,,,84,6.5,
COM813,Mount Uniacke,"$10,000 - $19,999",3,One Person Households,,,,,55,24.9,
COM814,Enfield,"$10,000 - $19,999",3,Two or More Person Households,,,,,32,2.3,
COM814,Enfield,"$10,000 - $19,999",3,One Person Households,,,,,62,24.2,
COM814,Enfield,"$10,000 - $19,999",3,All Households,,,,,94,5.8,
COM815,Nine Mile River,"$10,000 - $19,999",3,All Households,,,,,40,7.5,
COM815,Nine Mile River,"$10,000 - $19,999",3,One Person Households,,,,,26,40,
COM815,Nine Mile River,"$10,000 - $19,999",3,Two or More Person Households,,,,,22,4.7,
COM816,Elmsdale,"$10,000 - $19,999",3,One Person Households,,,,,16,12.3,
COM816,Elmsdale,"$10,000 - $19,999",3,Two or More Person Households,,,,,29,3.6,
COM816,Elmsdale,"$10,000 - $19,999",3,All Households,,,,,45,4.8,
COM817,Lantz,"$10,000 - $19,999",3,One Person Households,,,,,56,35.4,
COM817,Lantz,"$10,000 - $19,999",3,Two or More Person Households,,,,,39,3.9,
COM817,Lantz,"$10,000 - $19,999",3,All Households,,,,,102,8.7,
COM818,Milford,"$10,000 - $19,999",3,All Households,,,,,43,7.9,
COM818,Milford,"$10,000 - $19,999",3,One Person Households,,,,,21,25.9,
COM818,Milford,"$10,000 - $19,999",3,Two or More Person Households,,,,,20,4.4,
COM819,Indian Brook First Nation (Indian Brook (14)),"$10,000 - $19,999",3,Two or More Person Households,,,,,60,22.8,
COM819,Indian Brook First Nation (Indian Brook (14)),"$10,000 - $19,999",3,One Person Households,,,,,10,16.4,
COM819,Indian Brook First Nation (Indian Brook (14)),"$10,000 - $19,999",3,All Households,,,,,80,24.4,
COM820,Shubenacadie,"$10,000 - $19,999",3,All Households,,,,,62,7,
COM820,Shubenacadie,"$10,000 - $19,999",3,One Person Households,,,,,45,23.9,
COM820,Shubenacadie,"$10,000 - $19,999",3,Two or More Person Households,,,,,17,2.4,
COM821,Maitland,"$10,000 - $19,999",3,All Households,,,,,44,12.9,
COM821,Maitland,"$10,000 - $19,999",3,One Person Households,,,,,34,45.3,
COM821,Maitland,"$10,000 - $19,999",3,Two or More Person Households,,,,,12,4.5,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$10,000 - $19,999",3,All Households,,,,,0,0,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM901,Hubbards,"$10,000 - $19,999",3,All Households,,,,,94,10.7,
COM901,Hubbards,"$10,000 - $19,999",3,One Person Households,,,,,64,28.1,
COM901,Hubbards,"$10,000 - $19,999",3,Two or More Person Households,,,,,30,4.6,
COM902,St. Margarets Bay,"$10,000 - $19,999",3,One Person Households,,,,,30,14.7,
COM902,St. Margarets Bay,"$10,000 - $19,999",3,Two or More Person Households,,,,,19,2.5,
COM902,St. Margarets Bay,"$10,000 - $19,999",3,All Households,,,,,39,4.1,
COM903,Tantallon,"$10,000 - $19,999",3,All Households,,,,,118,4.2,
COM903,Tantallon,"$10,000 - $19,999",3,One Person Households,,,,,61,22.3,
COM903,Tantallon,"$10,000 - $19,999",3,Two or More Person Households,,,,,48,1.9,
COM904,Hacketts Cove,"$10,000 - $19,999",3,All Households,,,,,67,9.4,
COM904,Hacketts Cove,"$10,000 - $19,999",3,One Person Households,,,,,54,32.3,
COM904,Hacketts Cove,"$10,000 - $19,999",3,Two or More Person Households,,,,,4,0.7,
COM905,Peggys Cove,"$10,000 - $19,999",3,All Households,,,,,27,9.6,
COM905,Peggys Cove,"$10,000 - $19,999",3,One Person Households,,,,,20,40.8,
COM905,Peggys Cove,"$10,000 - $19,999",3,Two or More Person Households,,,,,8,3.5,
COM906,Prospect,"$10,000 - $19,999",3,All Households,,,,,48,4.2,
COM906,Prospect,"$10,000 - $19,999",3,One Person Households,,,,,25,15.1,
COM906,Prospect,"$10,000 - $19,999",3,Two or More Person Households,,,,,12,1.2,
COM907,Terence Bay,"$10,000 - $19,999",3,All Households,,,,,20,4.9,
COM907,Terence Bay,"$10,000 - $19,999",3,One Person Households,,,,,15,26.3,
COM907,Terence Bay,"$10,000 - $19,999",3,Two or More Person Households,,,,,10,2.8,
COM908,Hatchet Lake,"$10,000 - $19,999",3,All Households,,,,,39,3.8,
COM908,Hatchet Lake,"$10,000 - $19,999",3,One Person Households,,,,,15,11.6,
COM908,Hatchet Lake,"$10,000 - $19,999",3,Two or More Person Households,,,,,15,1.7,
COM909,Sambro,"$10,000 - $19,999",3,All Households,,,,,65,4.7,
COM909,Sambro,"$10,000 - $19,999",3,One Person Households,,,,,37,17.7,
COM909,Sambro,"$10,000 - $19,999",3,Two or More Person Households,,,,,42,3.5,
COM910,Herring Cove,"$10,000 - $19,999",3,All Households,,,,,46,4.5,
COM910,Herring Cove,"$10,000 - $19,999",3,One Person Households,,,,,24,16.7,
COM910,Herring Cove,"$10,000 - $19,999",3,Two or More Person Households,,,,,13,1.5,
COM911,Spryfield,"$10,000 - $19,999",3,All Households,,,,,735,16.2,
COM911,Spryfield,"$10,000 - $19,999",3,One Person Households,,,,,432,29.4,
COM911,Spryfield,"$10,000 - $19,999",3,Two or More Person Households,,,,,298,9.7,
COM912,Armdale-Northwest Arm,"$10,000 - $19,999",3,All Households,,,,,404,9.3,
COM912,Armdale-Northwest Arm,"$10,000 - $19,999",3,One Person Households,,,,,277,19.3,
COM912,Armdale-Northwest Arm,"$10,000 - $19,999",3,Two or More Person Households,,,,,141,4.9,
COM913,Fairview,"$10,000 - $19,999",3,All Households,,,,,1080,15.2,
COM913,Fairview,"$10,000 - $19,999",3,One Person Households,,,,,760,26.6,
COM913,Fairview,"$10,000 - $19,999",3,Two or More Person Households,,,,,350,8.2,
COM914,Halifax Chebucto,"$10,000 - $19,999",3,All Households,,,,,1051,12.8,
COM914,Halifax Chebucto,"$10,000 - $19,999",3,One Person Households,,,,,751,26.6,
COM914,Halifax Chebucto,"$10,000 - $19,999",3,Two or More Person Households,,,,,275,5.1,
COM915,Halifax Citadel,"$10,000 - $19,999",3,All Households,,,,,1469,14.5,
COM915,Halifax Citadel,"$10,000 - $19,999",3,One Person Households,,,,,1051,21.7,
COM915,Halifax Citadel,"$10,000 - $19,999",3,Two or More Person Households,,,,,412,7.9,
COM916,Halifax Needham,"$10,000 - $19,999",3,All Households,,,,,1635,16.5,
COM916,Halifax Needham,"$10,000 - $19,999",3,One Person Households,,,,,1108,25,
COM916,Halifax Needham,"$10,000 - $19,999",3,Two or More Person Households,,,,,557,10.2,
COM917,Clayton Park,"$10,000 - $19,999",3,All Households,,,,,984,7,
COM917,Clayton Park,"$10,000 - $19,999",3,One Person Households,,,,,577,12.7,
COM917,Clayton Park,"$10,000 - $19,999",3,Two or More Person Households,,,,,399,4.2,
COM918,Timberlea,"$10,000 - $19,999",3,One Person Households,,,,,92,18.7,
COM918,Timberlea,"$10,000 - $19,999",3,Two or More Person Households,,,,,65,2.3,
COM918,Timberlea,"$10,000 - $19,999",3,All Households,,,,,147,4.5,
COM919,Hammonds Plains,"$10,000 - $19,999",3,All Households,,,,,186,5.5,
COM919,Hammonds Plains,"$10,000 - $19,999",3,One Person Households,,,,,122,38,
COM919,Hammonds Plains,"$10,000 - $19,999",3,Two or More Person Households,,,,,40,1.3,
COM920,Bedford,"$10,000 - $19,999",3,All Households,,,,,446,7.1,
COM920,Bedford,"$10,000 - $19,999",3,One Person Households,,,,,281,19.1,
COM920,Bedford,"$10,000 - $19,999",3,Two or More Person Households,,,,,194,4,
COM921,Middle Sackville,"$10,000 - $19,999",3,All Households,,,,,157,4.5,
COM921,Middle Sackville,"$10,000 - $19,999",3,One Person Households,,,,,94,18.9,
COM921,Middle Sackville,"$10,000 - $19,999",3,Two or More Person Households,,,,,67,2.2,
COM922,Upper Sackville,"$10,000 - $19,999",3,All Households,,,,,15,4.3,
COM922,Upper Sackville,"$10,000 - $19,999",3,One Person Households,,,,,12,26.1,
COM922,Upper Sackville,"$10,000 - $19,999",3,Two or More Person Households,,,,,4,1.3,
COM923,Beaver Bank,"$10,000 - $19,999",3,One Person Households,,,,,75,24.8,
COM923,Beaver Bank,"$10,000 - $19,999",3,Two or More Person Households,,,,,87,4.7,
COM923,Beaver Bank,"$10,000 - $19,999",3,All Households,,,,,155,7.2,
COM924,Fall River,"$10,000 - $19,999",3,All Households,,,,,146,4.2,
COM924,Fall River,"$10,000 - $19,999",3,One Person Households,,,,,98,25,
COM924,Fall River,"$10,000 - $19,999",3,Two or More Person Households,,,,,71,2.3,
COM925,Waverley,"$10,000 - $19,999",3,All Households,,,,,39,4.4,
COM925,Waverley,"$10,000 - $19,999",3,One Person Households,,,,,28,18.9,
COM925,Waverley,"$10,000 - $19,999",3,Two or More Person Households,,,,,8,1.1,
COM926,Dartmouth North,"$10,000 - $19,999",3,All Households,,,,,1174,12.8,
COM926,Dartmouth North,"$10,000 - $19,999",3,One Person Households,,,,,620,17,
COM926,Dartmouth North,"$10,000 - $19,999",3,Two or More Person Households,,,,,544,9.8,
COM927,Dartmouth East,"$10,000 - $19,999",3,All Households,,,,,625,6.7,
COM927,Dartmouth East,"$10,000 - $19,999",3,One Person Households,,,,,280,15.1,
COM927,Dartmouth East,"$10,000 - $19,999",3,Two or More Person Households,,,,,325,4.4,
COM928,Dartmouth South,"$10,000 - $19,999",3,All Households,,,,,1196,11.8,
COM928,Dartmouth South,"$10,000 - $19,999",3,One Person Households,,,,,850,23.1,
COM928,Dartmouth South,"$10,000 - $19,999",3,Two or More Person Households,,,,,361,5.6,
COM929,Eastern Passage,"$10,000 - $19,999",3,All Households,,,,,189,4.8,
COM929,Eastern Passage,"$10,000 - $19,999",3,One Person Households,,,,,119,19.8,
COM929,Eastern Passage,"$10,000 - $19,999",3,Two or More Person Households,,,,,80,2.4,
COM930,Millbrook First Nation (Cole Harbour (30)),"$10,000 - $19,999",3,All Households,,,,,0,0,
COM930,Millbrook First Nation (Cole Harbour (30)),"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM930,Millbrook First Nation (Cole Harbour (30)),"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM931,Cole Harbour,"$10,000 - $19,999",3,All Households,,,,,370,4,
COM931,Cole Harbour,"$10,000 - $19,999",3,One Person Households,,,,,194,15.2,
DHZ1,District Health Zone 1,"$10,000 - $19,999",3,One Person Households,5460,52.5,5750,49.5,,,
COM931,Cole Harbour,"$10,000 - $19,999",3,Two or More Person Households,,,,,189,2.4,
COM932,Preston,"$10,000 - $19,999",3,All Households,,,,,104,13.4,
COM932,Preston,"$10,000 - $19,999",3,One Person Households,,,,,69,45.4,
COM932,Preston,"$10,000 - $19,999",3,Two or More Person Households,,,,,45,7.2,
COM933,Lawrencetown,"$10,000 - $19,999",3,All Households,,,,,62,3.2,
COM933,Lawrencetown,"$10,000 - $19,999",3,One Person Households,,,,,43,18.7,
COM933,Lawrencetown,"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM934,Lake Echo,"$10,000 - $19,999",3,One Person Households,,,,,21,11.5,
COM934,Lake Echo,"$10,000 - $19,999",3,Two or More Person Households,,,,,25,2.7,
COM934,Lake Echo,"$10,000 - $19,999",3,All Households,,,,,61,5.6,
COM935,Porters Lake,"$10,000 - $19,999",3,One Person Households,,,,,30,20.3,
COM935,Porters Lake,"$10,000 - $19,999",3,Two or More Person Households,,,,,10,1.1,
COM935,Porters Lake,"$10,000 - $19,999",3,All Households,,,,,47,4.4,
COM936,Chezzetcook,"$10,000 - $19,999",3,Two or More Person Households,,,,,56,4.5,
COM936,Chezzetcook,"$10,000 - $19,999",3,All Households,,,,,176,11.2,
COM936,Chezzetcook,"$10,000 - $19,999",3,One Person Households,,,,,111,35,
COM937,Musquodoboit Harbour,"$10,000 - $19,999",3,Two or More Person Households,,,,,23,3.4,
COM937,Musquodoboit Harbour,"$10,000 - $19,999",3,All Households,,,,,79,8.9,
COM937,Musquodoboit Harbour,"$10,000 - $19,999",3,One Person Households,,,,,62,28.4,
COM938,Jeddore,"$10,000 - $19,999",3,All Households,,,,,68,10.8,
COM938,Jeddore,"$10,000 - $19,999",3,One Person Households,,,,,39,31.5,
COM938,Jeddore,"$10,000 - $19,999",3,Two or More Person Households,,,,,34,6.6,
COM939,Middle Musquodoboit,"$10,000 - $19,999",3,Two or More Person Households,,,,,36,5.7,
COM939,Middle Musquodoboit,"$10,000 - $19,999",3,All Households,,,,,163,18.8,
COM939,Middle Musquodoboit,"$10,000 - $19,999",3,One Person Households,,,,,130,57,
COM940,Upper Musquodoboit,"$10,000 - $19,999",3,Two or More Person Households,,,,,37,8.5,
COM940,Upper Musquodoboit,"$10,000 - $19,999",3,All Households,,,,,85,14.3,
COM940,Upper Musquodoboit,"$10,000 - $19,999",3,One Person Households,,,,,46,29.5,
COM941,Ship Harbour,"$10,000 - $19,999",3,All Households,,,,,173,18.4,
COM941,Ship Harbour,"$10,000 - $19,999",3,One Person Households,,,,,92,36.4,
COM941,Ship Harbour,"$10,000 - $19,999",3,Two or More Person Households,,,,,75,10.8,
COM942,Sheet Harbour,"$10,000 - $19,999",3,Two or More Person Households,,,,,51,10,
COM942,Sheet Harbour,"$10,000 - $19,999",3,All Households,,,,,184,25.3,
COM942,Sheet Harbour,"$10,000 - $19,999",3,One Person Households,,,,,135,61.6,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$10,000 - $19,999",3,All Households,,,,,0,0,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM944,Moser River,"$10,000 - $19,999",3,All Households,,,,,104,26.7,
COM944,Moser River,"$10,000 - $19,999",3,One Person Households,,,,,65,57,
COM944,Moser River,"$10,000 - $19,999",3,Two or More Person Households,,,,,34,12.3,
com945,Sable Island,"$10,000 - $19,999",3,One Person Households,,,,,0,0,
com945,Sable Island,"$10,000 - $19,999",3,All Households,,,,,0,0,
com945,Sable Island,"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$10,000 - $19,999",3,All Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM947,Millbrook First Nation (Beaver Lake (17)),"$10,000 - $19,999",3,All Households,,,,,1,33.3,
DHZ1,District Health Zone 1,"$10,000 - $19,999",3,Two or More Person Households,5250,13.8,3640,9.6,,,
COM947,Millbrook First Nation (Beaver Lake (17)),"$10,000 - $19,999",3,One Person Households,,,,,0,0,
COM947,Millbrook First Nation (Beaver Lake (17)),"$10,000 - $19,999",3,Two or More Person Households,,,,,0,0,
COM948,Lower Sackville,"$10,000 - $19,999",3,All Households,,,,,548,7,
COM948,Lower Sackville,"$10,000 - $19,999",3,One Person Households,,,,,268,22,
COM948,Lower Sackville,"$10,000 - $19,999",3,Two or More Person Households,,,,,254,3.9,
DHA1,South Shore Health,"$10,000 - $19,999",3,Two or More Person Households,2370,12.9,1700,9.1,1220,6.5,-48.5
DHA1,South Shore Health,"$10,000 - $19,999",3,All Households,4780,20.4,4515,18.6,3510,14.2,-26.6
DHA1,South Shore Health,"$10,000 - $19,999",3,One Person Households,2410,47.6,2815,50.2,2295,37.7,-4.8
DHA2,South West Health,"$10,000 - $19,999",3,All Households,5935,23.9,4880,19.3,3880,15.4,-34.6
DHA2,South West Health,"$10,000 - $19,999",3,Two or More Person Households,2880,14.7,1940,10.1,1200,6.4,-58.3
DHA2,South West Health,"$10,000 - $19,999",3,One Person Households,3050,57.2,2935,48.8,2685,42.3,-12
