Year,Board Code,Board Name,School Code,School Name,School Total
2008-2009,054,HALIFAX REGIONAL              ,0592,HALIFAX WEST HIGH SCHOOL      ,1518
2008-2009,054,HALIFAX REGIONAL              ,0306,HAMMONDS PLAINS CONSOLIDATED SCHOOL ,560
2008-2009,054,HALIFAX REGIONAL              ,0521,HARBOUR VIEW ELEMENTARY SCHOOL,228
2008-2009,054,HALIFAX REGIONAL              ,0740,HAROLD T. BARRETT JUNIOR HIGH SCHOOL,180
2008-2009,054,HALIFAX REGIONAL              ,0296,HARRIETSFIELD ELEMENTARY SCHOOL      ,200
2008-2009,054,HALIFAX REGIONAL              ,0313,HARRY R. HAMILTON ELEMENTARY SCHOOL ,491
2008-2009,054,HALIFAX REGIONAL              ,0522,HAWTHORN ELEMENTARY SCHOOL    ,181
2008-2009,054,HALIFAX REGIONAL              ,0293,HERRING COVE JUNIOR HIGH SCHOOL      ,294
2008-2009,054,HALIFAX REGIONAL              ,0571,HIGHLAND PARK JUNIOR HIGH SCHOOL     ,151
2008-2009,054,HALIFAX REGIONAL              ,0310,HILLSIDE PARK ELEMENTARY SCHOOL      ,213
2008-2009,054,HALIFAX REGIONAL              ,0747,HOLLAND ROAD ELEMENTARY SCHOOL,335
2008-2009,054,HALIFAX REGIONAL              ,0327,HUMBER PARK ELEMENTARY SCHOOL ,237
2008-2009,054,HALIFAX REGIONAL              ,0523,IAN FORSYTH ELEMENTARY SCHOOL ,323
2008-2009,054,HALIFAX REGIONAL              ,0579,INGLIS STREET ELEMENTARY SCHOOL      ,194
2008-2009,054,HALIFAX REGIONAL              ,0619,J. L. ILSLEY HIGH SCHOOL      ,826
2008-2009,054,HALIFAX REGIONAL              ,0539,JOHN MACNEIL ELEMENTARY SCHOOL,191
2008-2009,054,HALIFAX REGIONAL              ,0524,JOHN MARTIN JUNIOR HIGH SCHOOL,214
2008-2009,054,HALIFAX REGIONAL              ,0607,JOHN W. MACLEOD-FLEMING TOWER ELEMENTARY SCHOOL ,339
2008-2009,054,HALIFAX REGIONAL              ,0354,JOSEPH GILES ELEMENTARY SCHOOL,277
2008-2009,054,HALIFAX REGIONAL              ,0569,JOSEPH HOWE ELEMENTARY SCHOOL ,121
2008-2009,054,HALIFAX REGIONAL              ,1103,KINGSWOOD ELEMENTARY SCHOOL   ,605
2008-2009,054,HALIFAX REGIONAL              ,0330,LAKEFRONT CONSOLIDATED ELEMENTARY SCHOOL   ,39
2008-2009,054,HALIFAX REGIONAL              ,0338,LAKEVIEW CONSOLIDATED SCHOOL        ,362
2008-2009,054,HALIFAX REGIONAL              ,0587,LEMARCHANT-ST. THOMAS ELEMENTARY SCHOOL    ,333
2008-2009,054,HALIFAX REGIONAL              ,0353,LESLIE THOMAS JUNIOR HIGH SCHOOL   ,340
2008-2009,054,HALIFAX REGIONAL              ,0968,LOCKVIEW HIGH SCHOOL          ,1316
2008-2009,054,HALIFAX REGIONAL              ,0939,MADELINE SYMONDS MIDDLE SCHOOL,645
2008-2009,054,HALIFAX REGIONAL              ,0526,MICHAEL WALLACE ELEMENTARY SCHOOL    ,248
2008-2009,054,HALIFAX REGIONAL              ,0748,MILLWOOD ELEMENTARY SCHOOL    ,460
2008-2009,054,HALIFAX REGIONAL              ,0745,MILLWOOD HIGH SCHOOL          ,662
2008-2009,054,HALIFAX REGIONAL              ,0527,MOUNT EDWARD ELEMENTARY SCHOOL,195
2008-2009,054,HALIFAX REGIONAL              ,1149,MUSQUODOBOIT RURAL HIGH SCHOOL,375
2008-2009,054,HALIFAX REGIONAL              ,0348,MUSQUODOBOIT VALLEY EDUCATION CENTRE ,159
2008-2009,054,HALIFAX REGIONAL              ,0324,NELSON WHYNDER ELEMENTARY SCHOOL     ,94
2008-2009,054,HALIFAX REGIONAL              ,0056,OCEAN VIEW ELEMENTARY SCHOOL  ,307
2008-2009,054,HALIFAX REGIONAL              ,0131,O'CONNELL DRIVE ELEMENTARY SCHOOL   ,388
2008-2009,054,HALIFAX REGIONAL              ,0315,OLDFIELD CONSOLIDATED SCHOOL  ,141
2008-2009,054,HALIFAX REGIONAL              ,0572,OXFORD SCHOOL                 ,346
2008-2009,054,HALIFAX REGIONAL              ,1141,OYSTER POND ACADEMY           ,519
2008-2009,054,HALIFAX REGIONAL              ,0970,PARK WEST SCHOOL              ,746
2008-2009,054,HALIFAX REGIONAL              ,0969,PORTLAND ESTATES ELEMENTARY SCHOOL   ,383
2008-2009,054,HALIFAX REGIONAL              ,0533,PRINCE ANDREW HIGH SCHOOL     ,1062
2008-2009,054,HALIFAX REGIONAL              ,0532,PRINCE ARTHUR JUNIOR HIGH SCHOOL     ,440
2008-2009,054,HALIFAX REGIONAL              ,0282,PROSPECT ROAD ELEMENTARY SCHOOL     ,274
2008-2009,054,HALIFAX REGIONAL              ,0938,RIDGECLIFF MIDDLE SCHOOL      ,513
2008-2009,054,HALIFAX REGIONAL              ,0359,ROBERT K. TURNER ELEMENTARY SCHOOL   ,169
2008-2009,054,HALIFAX REGIONAL              ,0603,ROCKINGHAM ELEMENTARY SCHOOL  ,362
2008-2009,054,HALIFAX REGIONAL              ,0609,ROCKINGSTONE HEIGHTS SCHOOL   ,269
2008-2009,054,HALIFAX REGIONAL              ,0321,ROSS ROAD SCHOOL              ,371
2008-2009,054,HALIFAX REGIONAL              ,0309,SACKVILLE CENTENNIAL ELEMENTARY SCHOOL    ,102
2008-2009,054,HALIFAX REGIONAL              ,0311,SACKVILLE HEIGHTS ELEMENTARY SCHOOL,296
2008-2009,054,HALIFAX REGIONAL              ,0303,SACKVILLE HEIGHTS JUNIOR HIGH SCHOOL ,607
2008-2009,054,HALIFAX REGIONAL              ,0297,SACKVILLE HIGH SCHOOL         ,910
2008-2009,054,HALIFAX REGIONAL              ,0581,SAINT MARY'S ELEMENTARY SCHOOL,112
2008-2009,054,HALIFAX REGIONAL              ,0295,SAMBRO ELEMENTARY SCHOOL      ,109
2008-2009,054,HALIFAX REGIONAL              ,0941,SEASIDE ELEMENTARY SCHOOL     ,326
2008-2009,054,HALIFAX REGIONAL              ,0534,SHANNON PARK ELEMENTARY SCHOOL,549
2008-2009,054,HALIFAX REGIONAL              ,0287,SHATFORD MEMORIAL ELEMENTARY SCHOOL  ,74
2008-2009,054,HALIFAX REGIONAL              ,0332,SHEET HARBOUR CONSOLIDATED SCHOOL    ,154
2008-2009,054,HALIFAX REGIONAL              ,0589,SIR CHARLES TUPPER SCHOOL     ,272
2008-2009,054,HALIFAX REGIONAL              ,0277,SIR JOHN A. MACDONALD HIGH SCHOOL   ,987
2008-2009,054,HALIFAX REGIONAL              ,0320,SIR ROBERT BORDEN JUNIOR HIGH SCHOOL ,268
2008-2009,054,HALIFAX REGIONAL              ,0355,SMOKEY DRIVE ELEMENTARY SCHOOL,239
2008-2009,054,HALIFAX REGIONAL              ,0535,SOUTH WOODSIDE SCHOOL         ,143
2008-2009,054,HALIFAX REGIONAL              ,0540,SOUTHDALE-NORTH WOODSIDE SCHOOL      ,331
2008-2009,054,HALIFAX REGIONAL              ,0593,SPRINGVALE ELEMENTARY SCHOOL  ,248
2008-2009,054,HALIFAX REGIONAL              ,0575,ST. AGNES JUNIOR HIGH SCHOOL  ,266
2008-2009,054,HALIFAX REGIONAL              ,0577,ST. CATHERINE'S ELEMENTARY SCHOOL,311
2008-2009,054,HALIFAX REGIONAL              ,0580,ST. JOSEPH'S-ALEXANDER MCKAY ELEMENTARY SCHOOL ,235
2008-2009,054,HALIFAX REGIONAL              ,0940,ST. MARGARET'S BAY ELEMENTARY SCHOOL,415
2008-2009,054,HALIFAX REGIONAL              ,0583,ST. PATRICK'S-ALEXANDRA SCHOOL       ,80
2008-2009,054,HALIFAX REGIONAL              ,0586,ST. STEPHEN'S ELEMENTARY SCHOOL      ,214
2008-2009,054,HALIFAX REGIONAL              ,0299,SUNNYSIDE ELEMENTARY SCHOOL   ,570
2008-2009,054,HALIFAX REGIONAL              ,0307,SYCAMORE LANE ELEMENTARY SCHOOL     ,253
2008-2009,054,HALIFAX REGIONAL              ,0085,TALLAHASSEE COMMUNITY SCHOOL  ,434
2008-2009,054,HALIFAX REGIONAL              ,0284,TANTALLON SENIOR ELEMENTARY SCHOOL  ,688
2008-2009,054,HALIFAX REGIONAL              ,0349,UPPER MUSQUODOBOIT CONSOLIDATED ELEMENTARY SCHOOL  ,57
2008-2009,054,HALIFAX REGIONAL              ,0316,WAVERLEY MEMORIAL-L. C. SKERRY SCHOOL,187
2008-2009,054,HALIFAX REGIONAL              ,0591,WESTMOUNT ELEMENTARY SCHOOL   ,368
2008-2009,054,HALIFAX REGIONAL              ,0294,WILLIAM KING ELEMENTARY SCHOOL,268
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0063,ALDERSHOT ELEMENTARY SCHOOL   ,328
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0746,ANNAPOLIS EAST ELEMENTARY SCHOOL     ,521
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0706,ANNAPOLIS ROYAL REGIONAL ACADEMY   ,197
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,8055,ANNAPOLIS VALLEY DSEPS        ,7
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0133,ANNAPOLIS WEST EDUCATION CENTRE ,271
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0993,AVON VIEW HIGH SCHOOL         ,867
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0075,BERWICK AND DISTRICT SCHOOL   ,402
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0507,BRIDGETOWN REGIONAL ELEMENTARY SCHOOL,217
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0708,BRIDGETOWN REGIONAL HIGH SCHOOL    ,394
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0363,BROOKLYN DISTRICT ELEMENTARY SCHOOL  ,364
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0058,CAMBRIDGE AND DISTRICT ELEMENTARY SCHOOL  ,247
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0067,CENTRAL KINGS RURAL HIGH SCHOOL      ,791
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0965,CHAMPLAIN ELEMENTARY SCHOOL   ,200
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0141,CLARK RUTHERFORD MEMORIAL SCHOOL     ,149
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0732,COLDBROOK AND DISTRICT SCHOOL ,554
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0366,DR. ARTHUR HINES ELEMENTARY SCHOOL   ,131
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0065,DWIGHT ROSS SCHOOL            ,203
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0753,EVANGELINE MIDDLE SCHOOL      ,337
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0362,FALMOUTH DISTRICT SCHOOL      ,242
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0060,GASPEREAU VALLEY ELEMENTARY SCHOOL   ,187
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0059,GLOOSCAP ELEMENTARY SCHOOL    ,248
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0024,HANTSPORT SCHOOL              ,227
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0998,HIGHBURY EDUCATION CENTRE     ,20
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0070,HORTON HIGH SCHOOL            ,994
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0076,KINGS COUNTY ACADEMY          ,563
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0379,KINGS COUNTY ADULT HIGH SCHOOL,44
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0062,KINGSTON & DISTRICT SCHOOL    ,473
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0061,L. E. SHAW ELEMENTARY SCHOOL  ,154
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0129,LAWRENCETOWN CONSOLIDATED SCHOOL,172
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,1108,LAWRENCETOWN EDUCATION CENTRE ,26
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0712,MIDDLETON REGIONAL HIGH SCHOOL       ,646
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0073,NEW MINAS ELEMENTARY SCHOOL   ,372
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0364,NEWPORT STATION DISTRICT SCHOOL,99
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0967,NORTHEAST KINGS EDUCATION CENTRE   ,1096
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0966,PINE RIDGE MIDDLE SCHOOL      ,455
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0072,PORT WILLIAMS ELEMENTARY SCHOOL     ,240
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0055,SOMERSET AND DISTRICT ELEMENTARY SCHOOL    ,208
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0054,ST. MARY'S ELEMENTARY SCHOOL  ,211
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0360,THREE MILE PLAINS DISTRICT SCHOOL    ,154
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,1110,WEST HANTS EDUCATION CENTRE   ,18
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0994,WEST HANTS MIDDLE SCHOOL      ,606
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0071,WEST KINGS DISTRICT HIGH SCHOOL     ,740
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0376,WINDSOR ADULT HIGH SCHOOL     ,20
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0699,WINDSOR ELEMENTARY SCHOOL     ,212
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0361,WINDSOR FORKS DISTRICT SCHOOL ,165
2008-2009,055,ANNAPOLIS VALLEY REGIONAL     ,0081,WOLFVILLE SCHOOL              ,467
2008-2009,057,ACADIEN PROVINCIAL            ,0387,CENTRE SCOLAIRE ETOILE DE L'ACADIE,235
2008-2009,057,ACADIEN PROVINCIAL            ,0145,ECOLE ACADIENNE DE POMQUET    ,233
2008-2009,057,ACADIEN PROVINCIAL            ,0433,ECOLE ACADIENNE DE TRURO      ,160
2008-2009,057,ACADIEN PROVINCIAL            ,0947,ECOLE BEAUBASSIN              ,580
2008-2009,057,ACADIEN PROVINCIAL            ,0982,ECOLE BEAU-PORT               ,255
2008-2009,057,ACADIEN PROVINCIAL            ,0744,ECOLE BELLEVILLE              ,135
2008-2009,057,ACADIEN PROVINCIAL            ,0948,ECOLE BOIS-JOLI               ,458
2008-2009,057,ACADIEN PROVINCIAL            ,0434,ECOLE DE LA RIVE-SUD          ,107
2008-2009,057,ACADIEN PROVINCIAL            ,0068,ECOLE DU CARREFOUR            ,417
2008-2009,057,ACADIEN PROVINCIAL            ,0218,ECOLE JEAN-MARIE-GAY          ,105
2008-2009,057,ACADIEN PROVINCIAL            ,0217,ECOLE JOSEPH-DUGAS            ,164
2008-2009,057,ACADIEN PROVINCIAL            ,0378,ECOLE NDA                     ,218
2008-2009,057,ACADIEN PROVINCIAL            ,0156,ECOLE PUBNICO-OUEST           ,188
2008-2009,057,ACADIEN PROVINCIAL            ,0057,ECOLE ROSE-DES-VENTS          ,174
2008-2009,057,ACADIEN PROVINCIAL            ,0221,ECOLE SAINT-ALBERT            ,40
2008-2009,057,ACADIEN PROVINCIAL            ,0225,ECOLE SECONDAIRE DE CLARE     ,264
2008-2009,057,ACADIEN PROVINCIAL            ,0980,ECOLE SECONDAIRE DE PAR-EN-BAS,359
2008-2009,057,ACADIEN PROVINCIAL            ,0219,ECOLE STELLA-MARIS            ,161
2008-2009,057,ACADIEN PROVINCIAL            ,0160,ECOLE WEDGEPORT               ,105
2008-2009,058,SOUTH SHORE REGIONAL          ,0925,ASPOTOGAN CONSOLIDATED ELEMENTARY SCHOOL ,157
2008-2009,058,SOUTH SHORE REGIONAL          ,0926,BAYVIEW COMMUNITY SCHOOL      ,436
2008-2009,058,SOUTH SHORE REGIONAL          ,0405,BIG TANCOOK ELEMENTARY SCHOOL ,5
2008-2009,058,SOUTH SHORE REGIONAL          ,0509,BRIDGEWATER ELEMENTARY SCHOOL ,496
2008-2009,058,SOUTH SHORE REGIONAL          ,0508,BRIDGEWATER JUNIOR SENIOR HIGH SCHOOL,449
2008-2009,058,SOUTH SHORE REGIONAL          ,0399,CENTRE CONSOLIDATED SCHOOL         ,456
2008-2009,058,SOUTH SHORE REGIONAL          ,0216,CHESTER AREA MIDDLE SCHOOL    ,330
2008-2009,058,SOUTH SHORE REGIONAL          ,0207,CHESTER DISTRICT ELEMENTARY SCHOOL   ,230
2008-2009,058,SOUTH SHORE REGIONAL          ,0386,DR. JOHN C. WICKWIRE ACADEMY  ,403
2008-2009,058,SOUTH SHORE REGIONAL          ,0080,FOREST HEIGHTS COMMUNITY SCHOOL  ,386
2008-2009,058,SOUTH SHORE REGIONAL          ,0210,GOLD RIVER-WESTERN SHORE SCHOOL     ,108
2008-2009,058,SOUTH SHORE REGIONAL          ,1102,GORHAM MEMORIAL EDUCATION CENTRE   ,9
2008-2009,058,SOUTH SHORE REGIONAL          ,1150,GREENFIELD ELEMENTARY SCHOOL  ,32
2008-2009,058,SOUTH SHORE REGIONAL          ,0917,HEBBVILLE ACADEMY             ,582
2008-2009,058,SOUTH SHORE REGIONAL          ,0710,LIVERPOOL REGIONAL HIGH SCHOOL,308
2008-2009,058,SOUTH SHORE REGIONAL          ,0628,LUNENBURG ACADEMY             ,105
2008-2009,058,SOUTH SHORE REGIONAL          ,0979,LUNENBURG ADULT HIGH SCHOOL          ,36
2008-2009,058,SOUTH SHORE REGIONAL          ,0627,LUNENBURG JUNIOR HIGH SCHOOL        ,165
2008-2009,058,SOUTH SHORE REGIONAL          ,0465,MILL VILLAGE CONSOLIDATED SCHOOL   ,54
2008-2009,058,SOUTH SHORE REGIONAL          ,0463,MILTON CENTENNIAL SCHOOL             ,130
2008-2009,058,SOUTH SHORE REGIONAL          ,0397,NEW GERMANY ELEMENTARY SCHOOL ,225
2008-2009,058,SOUTH SHORE REGIONAL          ,0402,NEW GERMANY RURAL HIGH SCHOOL ,381
2008-2009,058,SOUTH SHORE REGIONAL          ,0214,NEW ROSS CONSOLIDATED SCHOOL  ,145
2008-2009,058,SOUTH SHORE REGIONAL          ,0404,NEWCOMBVILLE ELEMENTARY SCHOOL,170
2008-2009,058,SOUTH SHORE REGIONAL          ,0459,NORTH QUEENS COMMUNITY SCHOOL ,155
2008-2009,058,SOUTH SHORE REGIONAL          ,0460,NORTH QUEENS ELEMENTARY SCHOOL,131
2008-2009,058,SOUTH SHORE REGIONAL          ,0409,PARK VIEW EDUCATION CENTRE    ,840
2008-2009,058,SOUTH SHORE REGIONAL          ,0400,PENTZ ELEMENTARY SCHOOL       ,105
2008-2009,058,SOUTH SHORE REGIONAL          ,0401,PETITE RIVIERE ELEMENTARY SCHOOL     ,91
2008-2009,058,SOUTH SHORE REGIONAL          ,0439,QUEENS ADULT HIGH SCHOOL      ,23
2008-2009,058,SOUTH SHORE REGIONAL          ,0392,RIVERPORT & DISTRICT ELEMENTARY SCHOOL     ,51
2008-2009,058,SOUTH SHORE REGIONAL          ,0053,SOUTH QUEENS JUNIOR HIGH SCHOOL      ,314
2008-2009,058,SOUTH SHORE REGIONAL          ,0380,SOUTH SHORE ALTERNATE SCHOOL-BRIDGEWATER ,14
2008-2009,058,SOUTH SHORE REGIONAL          ,1107,SOUTH SHORE ALTERNATE SCHOOL-MAHONE BAY  ,7
2008-2009,058,SOUTH SHORE REGIONAL          ,8058,SOUTH SHORE DSEPS             ,3
2008-2009,058,SOUTH SHORE REGIONAL          ,0394,WEST NORTHFIELD ELEMENTARY SCHOOL   ,180
2008-2009,059,TRI-COUNTY REGIONAL           ,0500,ARCADIA CONSOLIDATED ELEMENTARY SCHOOL   ,245
2008-2009,059,TRI-COUNTY REGIONAL           ,0167,BARRINGTON MUNICIPAL HIGH SCHOOL     ,698
2008-2009,059,TRI-COUNTY REGIONAL           ,0255,BARTON CONSOLIDATED SCHOOL    ,63
2008-2009,059,TRI-COUNTY REGIONAL           ,0166,CAPE SABLE ISLAND ELEMENTARY SCHOOL ,87
2008-2009,059,TRI-COUNTY REGIONAL           ,0497,CARLETON CONSOLIDATED SCHOOL  ,112
2008-2009,059,TRI-COUNTY REGIONAL           ,0511,CLARK'S HARBOUR ELEMENTARY SCHOOL    ,122
2008-2009,059,TRI-COUNTY REGIONAL           ,0272,DIGBY ADULT HIGH SCHOOL       ,40
2008-2009,059,TRI-COUNTY REGIONAL           ,0541,DIGBY ELEMENTARY SCHOOL       ,381
2008-2009,059,TRI-COUNTY REGIONAL           ,0257,DIGBY NECK CONSOLIDATED SCHOOL,39
2008-2009,059,TRI-COUNTY REGIONAL           ,0709,DIGBY REGIONAL HIGH SCHOOL         ,529
2008-2009,059,TRI-COUNTY REGIONAL           ,0981,DRUMLIN HEIGHTS CONSOLIDATED SCHOOL ,410
2008-2009,059,TRI-COUNTY REGIONAL           ,0733,EVELYN RICHARDSON MEMORIAL ELEMENTARY SCHOOL ,173
2008-2009,059,TRI-COUNTY REGIONAL           ,0927,FOREST RIDGE ACADEMY          ,207
2008-2009,059,TRI-COUNTY REGIONAL           ,0079,HILLCREST ACADEMY             ,286
2008-2009,059,TRI-COUNTY REGIONAL           ,0259,ISLANDS CONSOLIDATED SCHOOL   ,121
2008-2009,059,TRI-COUNTY REGIONAL           ,0624,LOCKEPORT ELEMENTARY SCHOOL   ,109
2008-2009,059,TRI-COUNTY REGIONAL           ,0711,LOCKEPORT REGIONAL HIGH SCHOOL      ,158
2008-2009,059,TRI-COUNTY REGIONAL           ,0410,MAPLE GROVE EDUCATION CENTRE  ,466
2008-2009,059,TRI-COUNTY REGIONAL           ,0928,MEADOWFIELDS COMMUNITY SCHOOL ,516
2008-2009,059,TRI-COUNTY REGIONAL           ,0199,PLYMOUTH SCHOOL               ,198
2008-2009,059,TRI-COUNTY REGIONAL           ,0498,PORT MAITLAND CONSOLIDATED SCHOOL  ,151
2008-2009,059,TRI-COUNTY REGIONAL           ,0716,SHELBURNE REGIONAL HIGH SCHOOL,352
2008-2009,059,TRI-COUNTY REGIONAL           ,0703,SOUTH CENTENNIAL SCHOOL       ,136
2008-2009,059,TRI-COUNTY REGIONAL           ,0977,ST. MARY'S BAY ACADEMY        ,294
2008-2009,059,TRI-COUNTY REGIONAL           ,8059,TRI-COUNTY DSEPS              ,1
2008-2009,059,TRI-COUNTY REGIONAL           ,0959,TRI-COUNTY PERSONNEL          ,1
2008-2009,059,TRI-COUNTY REGIONAL           ,0258,WESTPORT VILLAGE SCHOOL,16
2008-2009,059,TRI-COUNTY REGIONAL           ,0256,WEYMOUTH CONSOLIDATED SCHOOL  ,261
2008-2009,059,TRI-COUNTY REGIONAL           ,0385,YARMOUTH ADULT HIGH SCHOOL    ,29
2008-2009,059,TRI-COUNTY REGIONAL           ,0704,YARMOUTH CENTRAL SCHOOL       ,220
2008-2009,059,TRI-COUNTY REGIONAL           ,0700,YARMOUTH CONSOLIDATED MEMORIAL HIGH SCHOOL   ,689
2008-2009,059,TRI-COUNTY REGIONAL           ,0701,YARMOUTH JUNIOR HIGH SCHOOL         ,262
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0096,BADDECK ACADEMY               ,330
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0093,BOULARDERIE ELEMENTARY SCHOOL ,92
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0101,BRAS D'OR ELEMENTARY SCHOOL   ,316
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0640,BRETON EDUCATION CENTRE       ,715
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0551,BRIDGEPORT SCHOOL             ,120
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0995,BROOKLAND ELEMENTARY SCHOOL   ,469
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0107,CABOT EDUCATION CENTRE        ,226
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0962,CAPE SMOKEY ELEMENTARY SCHOOL ,116
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0186,COXHEATH ELEMENTARY SCHOOL    ,272
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,1101,CUSACK SCHOOL                 ,398
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0996,DONKIN SCHOOL                 ,156
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0098,DR. T. L. SULLIVAN MIDDLE SCHOOL     ,284
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0099,FLORENCE ELEMENTARY SCHOOL    ,130
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0626,GEORGE D. LEWIS SCHOOL        ,119
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0442,GLACE BAY ADULT EDUCATION CENTRE   ,70
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0416,GLACE BAY ELEMENTARY SCHOOL   ,498
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0008,GLACE BAY HIGH SCHOOL         ,824
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0964,HARBOURSIDE ELEMENTARY SCHOOL ,387
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0668,HOLY ANGELS HIGH SCHOOL             ,302
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0549,JOHN BERNARD CROAK V. C. MEMORIAL SCHOOL  ,189
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0960,JUBILEE ELEMENTARY SCHOOL     ,270
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0545,MACDONALD ELEMENTARY SCHOOL         ,122
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0206,MACLENNAN MIDDLE SCHOOL       ,160
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0202,MALCOLM MUNROE MEMORIAL MIDDLE SCHOOL     ,596
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0183,MARION BRIDGE SCHOOL          ,85
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0082,MEMORIAL COMPOSITE HIGH SCHOOL,938
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0083,MIDDLE RIVER CONSOLIDATED SCHOOL     ,18
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0180,MIRA ROAD SCHOOL              ,160
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0552,MORRISON JUNIOR HIGH SCHOOL          ,211
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0643,MOUNT CARMEL ELEMENTARY SCHOOL,145
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0997,MOUNTAINVIEW ELEMENTARY SCHOOL,273
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0444,NEW WATERFORD ADULT EDUCATION CENTRE ,16
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0963,NEW WATERFORD ELEMENTARY SCHOOL ,376
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0961,NORTH HIGHLANDS ELEMENTARY SCHOOL    ,106
2009-2010,051,CAPE BRETON-VICTORIA REGIONAL ,0929,NORTHSIDE ADULT EDUCATION CENTRE   ,23
